engine_rpm,coolant_temperature,oil_temperature,oil_pressure,heart_rate,gsr,pupil_dilation,blink_rate
7882.026172983832,85.41084255685668,107.84244478526466,25.74371339829643,61.25544759474112,0.3995557426147876,2.4648138666740573,16.847161286493364
7200.078604183612,91.71694838603915,103.9618245668361,41.92619927273811,79.58375885161846,0.5848829717226307,3.7362566313493417,14.274047191070222
7489.3689920528695,89.60931744938821,104.75143063397687,60.723883066510126,66.12784455687057,0.5810482073882972,3.7078012208340843,11.74248233871414
8120.446599600729,89.94467245442571,98.38624897287671,40.944451672887254,66.93120090792367,0.46041519842394757,2.774262087308944,13.86787967809036
7933.778995074984,95.1507577664371,93.68781092409561,58.97802960901056,72.17959784503282,0.7257417844590726,2.7439925739477733,15.939345356930108
6511.361060061795,91.46202463435795,101.11735903005962,53.25778265147622,75.57451864209855,0.4159969685394721,2.6537688796945202,21.608276816669576
7475.044208762794,94.72523854735292,102.37644383524024,56.5382960349549,84.925589573505,0.497095833532734,3.184676930592367,16.9955816795225
6924.3213958511515,86.32860010867682,101.48183095364318,47.10864614549275,59.829282264644505,0.4195027568756338,3.4173783544958116,17.776253681966995
6948.390574103221,87.57323311734756,101.41018461556249,48.10786379154257,62.86918614159617,0.51110918970052,3.3049961228098277,9.415130279332713
7205.299250969186,89.92381334727497,93.45807040393743,72.97939406920953,71.08253056484882,0.5171253370292421,3.420476932526126,18.1580705945233
7072.021785580439,91.64870309786312,90.63131802512672,64.03959213370601,77.95511345668133,0.46970719151254336,2.8705341855710853,15.257191194543303
7727.136753481487,85.20416974501065,98.37179137188801,30.83762463588143,74.27572472765672,0.5906076199857966,3.0919998113447833,10.865367680585226
7380.518862573496,93.26777824592494,99.09248222834421,34.29501999811736,62.22915042114889,0.5494931406788223,3.1518075264775294,18.501992019777195
7060.8375082464145,93.33638933504908,101.81144789823004,37.40306222146879,73.90484592860653,0.6581178717633198,2.957886866702749,12.83513292072302
7221.931616372713,92.7368415999672,98.87115745372478,44.24027476221348,48.81109791082199,0.6149647209731646,2.8566604121162786,17.409905505467975
7166.837163687133,89.65483732791803,100.92877795970294,26.028423952140116,61.964626570774186,0.6789136890370351,3.5906617312515143,16.24573776431839
7747.039536578803,98.63301598394689,100.48866897391424,44.27477978040296,51.338777044754394,0.6698960559187193,1.8116870007489354,18.45639588408377
6897.420868117099,86.58315334106334,94.3552463473771,41.750633869021,56.16811534039054,0.3715593959851631,2.5130016810413687,13.27867828124681
7156.533850825451,89.61448400446224,99.48503455180175,46.91420495319598,85.26197363964982,0.35743749709394895,2.502029582628554,13.434216770374306
6572.952130349137,96.6634170462882,100.3840009514895,55.204046960302165,79.78208276723794,0.6952625262627599,2.641996474688455,14.89717321833304
5723.505092082961,93.36435979834657,93.98422007185975,37.097292814302406,90.99919054444769,0.6492886967695854,3.190834102686433,12.86337552048146
7326.80929772018,94.29073617530369,99.41348005015908,72.25084755564185,60.61461426773698,0.39185917990282587,2.1315497826896306,15.565354800897365
7432.218099429753,86.00253546311288,100.0981395519992,36.97470033637294,62.974507774315555,0.5916206936337907,2.608848003581562,16.874394753012638
6628.917489796779,98.96582934726871,98.7737987250682,44.54666869374323,64.90186598123645,0.7188800606647968,2.1635783493081266,19.944961112875497
8134.877311993804,88.75566066708703,105.72271996200095,54.72070704626128,69.13161744726038,0.548083990468694,3.279649683706187,12.891394773977868
6272.817162700618,85.28226237288307,96.23459634713797,43.87731583576956,76.52834942987757,0.3762867016493384,3.3296615303038815,19.600948150170908
7022.879258650723,83.22493494093416,96.85169253095017,43.82480833054431,55.043730410716044,0.2624934881315343,2.6561329439443635,18.248870979294484
6906.408074987084,89.17118361449957,94.70753126146175,61.907382758254876,87.21961938492407,0.446246461867936,3.763295307634582,17.943891776985193
7766.389607179229,99.0517229164305,103.84694958256947,43.97281906677889,76.62250444596197,0.3529036873495452,2.9628637271891196,17.492176476280843
7734.679384950143,98.21097229308671,104.10108878447078,48.502230061650735,70.38215232605191,0.4086641575482989,3.422205132272943,14.69401226013786
7077.4737128484585,87.34604853965209,98.36761441947384,53.475134370494196,74.61432914560329,0.5083779237492885,2.627008705102644,19.66329425352857
7189.081259801087,91.5888244446486,105.38553186575514,50.696816248728595,75.47288019510185,0.31118456362646263,2.9741906120470265,8.033557878198586
6556.107126184944,85.86272897777003,97.5324678270121,54.3728981994584,75.79889986698862,0.5633641192445304,3.115118091642076,9.26285945929098
6009.601765888036,82.36294364054694,97.13600071164184,56.33378265443651,75.04586868994349,0.3751114868386707,4.235354927451474,16.71035607456463
6826.043925336924,95.09978448856471,100.64378973923179,48.096331729352855,63.501644856154584,0.6154900371444946,2.148020520831417,14.686579257332738
7078.17448455199,85.53009659918999,95.30304874783774,44.761292535074915,50.54012828968992,0.5969844155245667,3.0676198776808032,17.10719894810715
7615.145340363861,84.41569588827838,104.7794769898593,47.592137692181275,83.92994391455255,0.48457758324654515,3.2071465132327943,14.992237409161824
7601.189924392205,96.76980117935366,103.77694171079699,32.424744781048666,63.190709196404065,0.5081090593033415,3.0722230125735597,17.096896873101137
6806.3365912960235,91.30447533710374,103.11361145220688,56.17524793950211,67.03757702949166,0.5143411013611083,2.4129672459767555,14.983742905916925
